           x          rho            u            p
 3.45500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.46500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.47500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.48500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.49500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.50500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.51500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.52500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.53500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.54500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.55500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.56500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.57500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.58500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.59500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.60500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.61500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.62500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.63500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.64500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.65500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.66500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.67500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.68500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.69500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.70500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.71500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.72500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.73500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.74500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.75500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.76500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.77500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.78500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.79500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.80500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.81500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.82500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.83500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.84500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.85500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.86500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.87500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.88500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.89500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.90500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.91500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.92500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.93500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.94500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.95500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.96500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.97500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.98500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 3.99500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.00500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.01500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.02500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.03500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.04500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.05500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.06500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.07500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.08500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.09500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.10500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.11500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.12500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.13500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.14500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.15500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.16500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.17500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.18500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.19500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.20500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.21500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.22500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.23500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.24500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.25500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.26500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.27500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.28500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.29500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.30500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.31500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.32500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.33500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.34500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.35500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.36500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.37500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.38500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.39500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.40500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.41500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.42500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.43500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.44500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.45500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.46500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.47500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.48500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.49500e-01  3.84782e+00  8.32179e+00  9.45697e+01
 4.50500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.51500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.52500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.53500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.54500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.55500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.56500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.57500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.58500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.59500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.60500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.61500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.62500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.63500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.64500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.65500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.66500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.67500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.68500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.69500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.70500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.71500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.72500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.73500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.74500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.75500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.76500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.77500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.78500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.79500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.80500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.81500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.82500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.83500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.84500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.85500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.86500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.87500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.88500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.89500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.90500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.91500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.92500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.93500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.94500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.95500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.96500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.97500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.98500e-01  1.00000e+00  0.00000e+00  1.00000e+00
 4.99500e-01  1.00000e+00  0.00000e+00  1.00000e+00
